Station ID,Basin Area,Drainage Density,Stream Length,Basin Length,Centroidal Flowpath,Main Channel Slope,Flowpath 10-85 Slope,Basin Slope,Basin Relief,Compactness Coefficient,Form Factor,Elongation Ratio,Relief Ratio,Ruggedness Number,Overland Flow Path Length,Sinuosity
03373500,4435095.486028491,0.004188359901538254,3578.8953721134826,3853.8105586909464,2013.785483210017,0.012622090556622117,0.009954580982218192,0.08392719387591346,80.0426,2.0216830469173095,0.2986223095012702,0.6166179801118032,0.020769729419769713,0.3352472268893734,119.3784707508936,1.186410256152316
03015500,796726.6687692443,0.004744858230935027,1446.9650805070482,1743.4069202379117,1023.9834204894133,0.056921718515010614,0.03755120782823668,0.13955783888310963,155.96585,1.9566213635059073,0.262127040044812,0.5777114445200409,0.0894603830118986,0.7400358510558809,105.37722639217176,1.3262070470846223
03353620,7736429.106803517,0.003228409334541832,5601.0966727101295,6010.90221548137,2465.1864056896384,0.004845147192264374,0.00492212814800576,0.037988740202509086,34.579346,2.2579647285984503,0.21412196696533906,0.5221384449901634,0.005752771291814433,0.11163628245031773,154.87503231090702,1.5479711639896407
03301900,3072701.2600965044,0.0043233876093576274,3235.3138948734695,4503.857679476275,1281.4997749594463,0.014429466403055098,0.015662522626823803,0.05212159121388594,50.735718,1.8762052726406264,0.15147850893949907,0.4391678810651903,0.011264946937518958,0.21935017357354525,115.65005157478592,1.2261406611236858
03207061,27702399.501048237,0.0015975573046127334,9085.056993164031,9608.69192831001,4578.321549048403,0.0010121040066040888,0.0006947819693164141,0.2490062912529208,146.45673,2.250924821127581,0.3000466963178522,0.6180868215866051,0.015242108620707726,0.23397301254953434,312.9778184208584,2.014949755115184
03253000,110024450.35625575,0.0009949616224002682,27533.50718186014,28524.12957353293,15097.510628444947,0.0020158681980534843,0.001025066415120513,0.1498616925530314,124.66356,2.2987599213800416,0.13522730922230503,0.4149418725917749,0.0043704597063545176,0.12403545687699423,502.53194569835625,1.82392193138988
03416000,10653059.116865788,0.002704697361088112,15096.387503889418,15430.477414794474,8132.263179837924,0.0037647154255036766,0.0024777146854496343,0.19315537189755688,265.53537,5.161108919655857,0.04474202236904828,0.2386782608276202,0.01720849995337514,0.7181928141711856,184.86356632479124,2.3046277965676625
03289200,2175458.178702052,0.003482686244026076,3207.7462182472536,3400.9113855474834,1202.3430247448553,0.006107547121463245,0.0016071833141255783,0.060447538820227305,31.755325,2.428456270642795,0.1880875747794401,0.48936748776611133,0.009337298658333257,0.1105938346574221,143.56733996858327,1.6421808091514154
03221000,2410698.3683986138,0.004763748060310972,2196.2505521590574,2414.2518101823703,1068.8036331777769,0.018071410966503502,0.019637914738300788,0.0606454835312101,48.83731,2.6658529148462486,0.4135973452839499,0.7256779558543915,0.020228756000115207,0.2326486445515048,104.95937099733199,1.3782700715224163
03254550,42750148.06553356,0.0013350762976880933,16349.497436621921,17255.721542905696,8138.485127448587,0.00550271525941833,0.00533206324536358,0.1163201505548072,121.960205,4.06246029900789,0.14357253726067892,0.4275537767091515,0.007067812538286248,0.1628261790609837,374.51043125088296,1.6499146853453281
0307020015,1307182.4159003352,0.004492103942131971,1639.475378014088,1885.916929921931,600.7112826536384,0.1488801234249228,0.1673802582548749,0.3304629788546057,333.98062,1.979647129556214,0.36752854793266365,0.6840700848940553,0.17709190475940847,1.5002756657076237,111.30641820427199,1.159687271062606
03349000,72273412.79452139,0.0012576889649699538,23883.849165885746,25001.014792396832,12226.404008449399,0.0005422130322209932,0.0005614048308399743,0.019953309758610538,32.483215,3.7148340102794895,0.11562807320155187,0.38369549812546405,0.0012992758734701386,0.04085378146983852,397.55457344888526,1.5724989901147954
03157000,24322334.38766733,0.00176892986258846,14272.993748490291,14874.408214536654,7065.09039252424,0.0016468659064322552,0.0015638970286371739,0.17875203702135228,131.12341,3.6764643409990336,0.10993243879450296,0.37412608612918063,0.00881537007689432,0.23194812109223728,282.6567692561616,1.3269454980241076
03611260,9114261.325863268,0.0030243170615100647,7547.080216022948,7797.012578529996,4438.309429954249,0.0051093816392821885,0.003985564663383638,0.05232379227939891,46.061546,2.0894500971017,0.14992187562798498,0.43690555120119184,0.00590758907488742,0.13930472043230113,165.32658111922504,1.3040748711281067
03086000,2096077.6452821565,0.005080971085579979,4018.2572001629655,4181.315438439247,3081.669623708607,0.03236873505874287,0.021536988233815352,0.1312076616553717,149.23232,2.525394435559911,0.11988959754175701,0.3907021584180827,0.035690279114455006,0.7582450778716859,98.40638562557896,1.5602115069930376
03363900,57202865.39852836,0.0017504885171027154,25496.155661695135,26865.145588598774,17932.318523087102,0.000907304106178916,0.0008093652145526658,0.014878400142142197,78.24835,2.794035712622387,0.07925732072956657,0.3176689392475161,0.0029126345804725085,0.13697284174710328,285.6345500783773,1.50944101618026
03077500,3796318.007035602,0.003338200855230541,4233.122451593116,4506.179253285314,2027.387686128509,0.027569019035427376,0.04529697455405183,0.2139347908637865,246.90735,1.9489552645287642,0.18695869049076663,0.48789670829464094,0.054793059653097484,0.82422632236876,149.7812809006273,1.3807670427265457
03352162,4890195.504656227,0.004222129348745395,4187.2289608376395,4460.028484439116,2420.116441362034,0.0023234435886345505,0.0007743572959345271,0.024655352147071284,16.70256,2.0579681970222103,0.245839099990146,0.5594748106479465,0.0037449447874782276,0.07052037056876123,118.42365751977137,1.4024044618325435
03301500,154795567.61303875,0.0008964159206095852,33985.87985837329,35894.76438149958,16146.580366100072,0.0003629751268509554,0.0003174212891303799,0.14473855254133672,181.4322,3.1829181367230923,0.12014240108299659,0.3911138658476632,0.005054559023479947,0.16263871725276025,557.7767959096348,1.8432946233944776
03298000,193801074.67452675,0.0008820518957608279,43667.57856610451,45155.615245829526,13834.267833172225,0.0011786815472139508,0.0007756921816165575,0.07154924417663307,95.5934,2.1336728648655945,0.0950457393032808,0.3478735313868047,0.0021169770033568607,0.0843183388523788,566.8600707090109,2.461995320981516
03327500,1876466.930698835,0.005042390094484215,2872.970372214021,3035.8203243659996,925.5796343987683,0.0014826087341493703,0.003024390809190795,0.017221255091484967,9.99765,1.9326304459762311,0.20360516309926716,0.5091543431713408,0.0032932285439429896,0.05041205206675147,99.15932536575097,4.146629591449181
03352953,31441720.69546496,0.002090565437673565,20789.421464187857,21389.915167311618,11564.144889568699,0.001351985416108079,0.0010194896697672492,0.03454240005691382,51.53253,4.374624154840103,0.06872079596715822,0.2958006676311981,0.002409197574426757,0.10773212976786682,239.16974373995816,1.4070457774814868
03196600,40128911.86639303,0.0013883759914595055,27688.527966419104,28485.881947872702,11466.715371222122,0.0006686631195347715,0.00029767811745733233,0.27682568422721915,269.48877,4.62371287520156,0.04945361497818979,0.2509308634272364,0.009460432716262632,0.3741517375851514,360.1329921258462,1.960747913025072
03041500,2623444.068750121,0.0037365019520582327,3300.3319903450633,3517.904874877321,1767.590289702238,0.03727496058970257,0.03455957313152937,0.18595997243995957,169.73389,1.925709353790873,0.21198426511600282,0.5195255039045893,0.04824857202105815,0.6342109990550403,133.81499766769227,1.0736588367240343
03399800,57032552.92418897,0.0013545147541342963,16086.451443470696,16835.358154809186,10177.036867765546,0.0031134179730003095,0.0026233320572943094,0.06682541247478348,79.98098,2.1254584645432724,0.20122321899456033,0.5061673238591938,0.004750773888144829,0.10833541735099168,369.1358831447815,1.5201301820147255
03171000,3601701.6838363744,0.00541363016296589,4779.855069054472,4946.330595432505,1968.7567513919378,0.01635148215052696,0.011220661975310178,0.14080956399978423,113.375916,3.314023934034162,0.14721140560860596,0.4329380822437832,0.02292121671609178,0.6137752760527009,92.35946766745366,1.281912815229993
03180500,872343.8026657035,0.003545478149091364,1558.9422359116418,1779.0557422462612,1055.2490261849216,0.005069237809930733,0.004470074053454878,0.37970839181522575,250.7547,1.8204236943575236,0.27561862921870334,0.5923922163456838,0.14094819726695285,0.889045308593246,141.0247021627083,1.2956775278026964
03612600,2037202.7989936345,0.005586920418035433,6222.780756562403,7027.272746473661,3383.9346552428715,0.0009229489589424037,0.0007951475004538811,0.02167442564859594,9.075554,2.861502253545209,0.04125348515823923,0.2291845733499864,0.0012914759710439803,0.050704397355609644,89.49474175181082,3.7989301061015794
03272100,1845901.0873989444,0.005539732874770386,2615.9291193831527,2862.130059488248,1448.1497759929714,0.027580238579156455,0.025516155342838878,0.0881390155892392,80.72623,1.934510300024324,0.2253355408877589,0.5356361838903173,0.028204947059979012,0.44720173249691747,90.257059555552,1.2410293761164426
03217000,45323815.67155167,0.0014539797450107224,21181.677284445974,21897.326627752875,8041.57399689614,0.0034093575733147256,0.0005093861246971901,0.21271918911974008,163.32016,1.995944493898636,0.0945244745040164,0.3469182884827843,0.0074584520151019665,0.2374642044641192,343.883745090488,2.8368059525387834
03353600,16248462.236368194,0.0028650655679333947,12098.72559205803,12535.43122374625,6996.841889478033,0.0029925271463528665,0.0026215494338828887,0.02109749326768661,45.05603,3.0787495549913775,0.10340313559153003,0.36284564388283347,0.0035942944019417924,0.12908848096419043,174.51607586092902,1.302416162016218
03378550,2043563.2845639584,0.00479279009033688,2803.72101379329,2969.2474904234377,1600.567967719609,0.008686336772308333,0.007342671422524877,0.07085826041029546,35.55684,2.010613422212208,0.23179032008700728,0.5432537175405234,0.01197503377671867,0.17041646555141884,104.32336709427129,1.2275302930479737
03275000,52983209.39695988,0.001563578879551938,19780.324119624856,20955.27134664139,7582.816483905156,0.0010824020340638126,0.001087012766510613,0.04348149632072133,100.0394,4.310430316005215,0.12065676694393192,0.3919502098646058,0.004773949071740042,0.156419490138223,319.77919792782114,1.3604192352593445
03284500,29145425.81813844,0.0017770726854465294,12414.103644297524,12884.07584510562,6016.011832151288,0.0062517418858643115,0.0002583623044950565,0.2312957571045845,134.55737,2.4073655944084282,0.17557547795496614,0.4728103653876887,0.010443696130366262,0.2391182322670406,281.36159206924265,1.9983893381024833
03336645,7875267.450744815,0.0034533682098851137,7744.205662855433,8043.863303006071,4286.60356032813,0.006535770299593506,0.006174078559982898,0.08412553085440784,54.932312,2.5609021970802988,0.12171271453037545,0.3936615821198915,0.0068290956649138986,0.1897014999967597,144.78618253587095,1.594493040865564
03294500,500374.81466674246,0.004992060187080973,1182.1034009231412,1430.1470665775519,654.925404019805,0.018599204730596508,0.014575834242336352,0.028641808165586934,27.852303,2.1127654476067486,0.24464370369528673,0.5581129257733697,0.01947513175545097,0.13904037068472644,100.15904882195882,1.3616560696291584
03331753,12977150.146996217,0.002720139741849038,10863.21544560566,11269.52926331969,5122.688324146489,0.0009199253405225628,0.001045341867943411,0.01319690463426333,19.742142,3.1807007890832004,0.10218044230315651,0.3606940252331726,0.0017518160042309812,0.05370138429166968,183.8140858381492,1.828060115425682
03280902,13476766.402121382,0.0019984085366926032,9493.220980732152,10019.881454856915,5335.994646724497,0.007360316172137328,0.0036698872135896166,0.38868959219956883,245.0253,2.0971199787479735,0.13423338244722338,0.4134141395203649,0.024453911972530877,0.4896606493716738,250.1990913367032,1.7150370121008314
03345500,40906460.28543544,0.0017401388103547462,26689.214300134514,27649.236701769583,15869.791278636176,0.0008764422782582595,0.0005289472871417054,0.03447310859039735,32.304337,3.4036453570556584,0.05350884883538719,0.26101644072830166,0.0011683626892233176,0.056214029769677765,287.3333995108526,1.5260956037569806
03213700,76186376.19887733,0.0010492342273131533,32594.4267914567,33452.38974852701,9921.627702082737,0.001774427777757012,0.0010184701831178603,0.45876186391073076,424.91193,3.424655597876996,0.06808054454171379,0.2944194992482897,0.012701990185566373,0.4458321366355552,476.53801885627064,2.268814285100904
03036000,2308515.5087743346,0.00296993541711793,2544.8951097280806,2734.711770222564,597.7925415947215,0.04648006721369037,0.047372364427460484,0.2143648820545187,182.50171,2.118729315333335,0.3086808424289029,0.6269167849744038,0.06673526291566811,0.5420182891972448,168.35382921733952,1.2183706540890868
03343010,3055175.6840597778,0.005902466631404078,3749.989731371669,3914.9202542318926,1520.6490363529597,0.0067953026245102955,0.002160273385096227,0.023735548406002886,32.560738,1.808024905599725,0.1993381157631763,0.5037908015860073,0.00831708834290207,0.1921886672361218,84.7103475926064,1.507606861080379
03106500,1446955.9023347967,0.003336511927362331,1419.5756093599352,1663.6514750528459,706.403822252322,0.06329203143831887,0.052964916384006154,0.2154243228776871,136.23381,1.6556583998851944,0.5227940027008596,0.8158688607791793,0.08188843184265937,0.4545457333923795,149.8570995354641,1.4786112899767927
03270500,489190.932411434,0.004816169074424839,1272.707646337693,1463.9197723495708,1272.707646337693,0.00312811089471567,0.00429807624275572,0.03019828662938442,10.566238,1.8426407879660753,0.22826737531642696,0.5391094963231291,0.007217771494650726,0.05088879063107138,103.81695332398841,1.604238261107084
03308500,66617888.603368506,0.0010037369488955098,23188.53964055785,24463.6199706727,10098.078807468966,0.00018735011681171351,0.0002277850545486084,0.14723510258502348,189.24054,2.627454221063716,0.11131390559440255,0.37646947616202564,0.007735590226534145,0.18994772177604122,498.1384819500658,1.9970098313145888
03281000,100653161.4160477,0.0009580368603705873,35256.810315791394,36697.2487317974,17063.98548017447,0.0003835102190127017,0.00038386900178457895,0.3637081910090028,248.11305,3.538735245417029,0.0747412589972412,0.30848586122961985,0.006761080488117881,0.237701449707759,521.9005872139306,2.089495614714702
03291000,30004440.109538026,0.0017172402578174658,18708.03247430331,19424.476829593412,9758.589160529515,0.0012262195429052552,0.0011043707492770487,0.1532924729768633,68.91023,3.029255245823818,0.07952192161548349,0.31819876692747173,0.0035475978657484248,0.11833542550002617,291.1648487879484,2.67458957862045
03260015,3174264.7745464663,0.004094853983572993,3519.219749986727,3903.244250251099,1420.79015863773,0.0316366183608236,0.034494364698927076,0.15579685783453423,129.99294,1.9051608594973095,0.2083491305213883,0.5150517955419818,0.03330381775936812,0.5323020884608881,122.10447600959914,1.262229287245281
03432400,125736405.43137866,0.0008620379482350712,31620.62086966815,32821.71964312052,17536.411058345217,0.0017502828918634728,0.0009242127866293518,0.06717734974245404,164.65242,3.508200827497791,0.1167181452210866,0.38549988078289843,0.005016568962085345,0.1419366343466217,580.0208691783182,3.047953435872732
03324300,9324143.231129223,0.0030435674917385466,4934.860820940679,5342.09395067932,2098.3516277581466,0.004623283749767696,0.004575053072815034,0.02198828791477607,27.297241,2.4592841502927603,0.3267276529184023,0.64498261066033,0.005109839224648283,0.08308099596375514,164.28089778104115,1.4896927537576787
03212500,22492039.215565123,0.0017957576484438798,16983.56262556142,17508.682117892884,9878.73013359996,0.004021324544329549,0.0028198029197413123,0.3700838598607934,250.37878,3.1210298462211172,0.07337057392949134,0.30564410046153867,0.01430026443416975,0.44961961669875333,278.4340083046712,1.9574907107718658
03291780,33172960.13644201,0.0016832677643160098,12591.298329543262,13250.133052831141,5230.497315049917,0.006765770484116291,0.005997044740804189,0.1273927809875205,114.86864,2.6445488230163368,0.18894863036876583,0.4904863587390173,0.008669244046603523,0.1933546739360293,297.0412732897391,1.6788500852853585
03431040,25007554.045544002,0.001968800596922456,7663.874525333419,8250.19062818439,2858.9103817461896,0.00817795287231341,0.00698552322661781,0.08954234106233235,198.72748,2.2184539284986,0.36740346614029784,0.6839536694561947,0.02408762257546496,0.39125477736512865,253.96172714574465,1.165668299228112
03044000,2207193.169614906,0.0049163784678851385,3299.50297919616,3653.0166603347093,1699.0272862022173,0.011182409306766103,0.00044392191458006875,0.18909655677569806,131.05157,2.4670800024098005,0.16540058364090193,0.4589058332750545,0.03587489105374723,0.6442991400720891,101.70087662414714,1.6424957866920233
03191500,426136.51614445477,0.003922890217988433,627.9332216850172,875.971517514578,582.8626940184756,0.07878590960087585,0.06103134389928308,0.39115922430173744,220.66534,1.5746172787026662,0.5553525631721797,0.8408905069632145,0.2519092685392124,0.8656459203614038,127.45704626330033,1.3506565601938325
03170000,414137.0628728436,0.00382058849992022,791.0776818843169,985.3919533375929,786.474140329909,0.06884012403493787,0.08031499541144588,0.18195530869976978,96.68805,1.4872540472319264,0.4265069142280061,0.7369161887881589,0.09812141147379672,0.3694052492979808,130.8698908585525,1.6980780110939715
03196800,59266333.89328745,0.0012502891249050073,32955.81970422309,33726.06144733773,14098.55717509097,0.00147064167170498,0.0013566037157837225,0.3691850687384204,290.43,4.063057409608261,0.05210468917777984,0.257568924226669,0.008611441129266734,0.3631214613887702,399.90750142531095,2.2891622255490813
03430200,12673316.781957127,0.002473856056635256,6565.419595642517,7095.324062478804,1518.2576507722956,0.005062736706996182,0.00495135311630563,0.06963930037962297,64.26563,2.8209051122777242,0.25173628531068826,0.5661453817724753,0.009057462642085843,0.15898392451372398,202.1136188012736,1.864159799198542
03343400,18927566.90584168,0.0020929342547839334,7351.37085433396,7979.345681242313,3065.5072931569607,0.002227494388947565,0.002284871266595533,0.014400450628442729,20.435608,2.253958687817008,0.2972762610312037,0.615226699075992,0.002561063115512826,0.04277038381249953,238.89904752484358,1.3067151434470632
03326500,1913129.7403934489,0.0043553229880093185,2923.730440202077,3168.311641499582,1139.6015755374995,0.006044055262930061,0.00728509782545716,0.02875761490555786,23.960007,2.596117048625615,0.19058496505578018,0.4926056375448706,0.007562389507405516,0.10435356803376337,114.80204829275688,1.3940812966916294
03437480,41153592.450221606,0.001322803663630187,10091.456753284132,10841.478788736413,4526.181556122991,0.004480523744202249,0.0026947173758464253,0.05186723683332897,96.02402,2.2059561159997045,0.3501311123226293,0.6676831419552846,0.008857095900399403,0.12702092192588313,377.98504324356315,1.3486522429964558
03128500,1476471.716397102,0.0036624417852440523,2610.241861972806,2827.920406523772,1251.0326165288943,0.015951252565460313,0.017090411456416314,0.18259236830083467,100.49722,1.7343444264420782,0.18462511051953392,0.48484223378803387,0.03553750051400035,0.36806522845137607,136.52094130601498,1.7180626811142168
03044810,1803840.8944859065,0.004224446738206057,2014.0591809071743,2449.9874176243948,320.20429929629677,0.0733001141286075,0.08699179547942354,0.12052272082254879,196.89749,1.974625583753111,0.3005180212358791,0.6185720883963991,0.08036673577940158,0.8317829655383597,118.35869428249171,1.2735061120127167
03351201,4010963.1508537466,0.005374573336782025,5227.448135892828,5418.507639378938,2843.816222087301,0.005810569496622258,0.0064461509484420206,0.04739385525171616,31.660095,2.2830281799233663,0.13661213923467566,0.4170611201783919,0.005842954798984576,0.1701595035816794,93.03064051208395,1.2962259491526171
03250322,10610980.112888433,0.00220254219998488,5898.591822197442,6174.27187160301,2558.6081544846925,0.016846930918554787,0.010774742242494468,0.19489345937521627,141.12947,1.8734320455960638,0.2783453707944881,0.595315322488439,0.022857670306726263,0.3108436151540276,227.0104064310016,1.464721508706263
03353800,46661660.247206606,0.0014898386088739864,15868.644081466562,16715.94027398765,8511.282454616408,0.0036382042235952794,0.0026487803159201046,0.03350998690882312,78.93346,2.6280139929283863,0.16699311492322483,0.46110978911616424,0.004722047047735028,0.11759811090772676,335.6068214515516,1.618107832656931
03336900,169360170.582932,0.000937042506652434,23538.782030466573,25145.659068394994,9756.113002042708,0.0007781782222207808,0.0006804328640141804,0.009020582634629465,34.828262,3.3314299476041502,0.26784604407595397,0.583979601714291,0.0013850606275369578,0.032635562235209865,533.5937232839524,1.9113075728324336
03032500,3343675.9421675415,0.0032995130437118614,3078.149339607728,3376.31241847892,1236.9543985961848,0.04999222842823004,0.03975991720603297,0.15554612870351026,181.36249,1.596084884106707,0.2933181439048513,0.6111172228042472,0.05371614510563431,0.5984078941129336,151.53751277113113,1.262404433114361
03332555,13028065.497281702,0.002611342178764589,9408.294227887185,9842.456263377506,4808.417628910115,0.0018227746735025644,0.001963800529199961,0.013621101595060749,24.780167,3.8162666270211543,0.1344847209165179,0.4138009966561012,0.002517681152232327,0.0647094943072272,191.47241754297673,1.2356426267215193
03421000,1570580.586651183,0.004133223054040554,3612.8433383934544,3920.5407560526232,1921.5478103954679,0.0005382578017196798,0.0006135484581020284,0.1379417515589298,46.42192,2.205115241316424,0.10218056014954488,0.360694233230295,0.011840693329026087,0.19187215316572503,120.97096949829752,1.889252194656496
03274000,4004410.815699617,0.004095317056724917,4107.486554389385,4353.886625530785,2351.8751588313453,0.021626736091207133,0.017458459628299956,0.09801541828963198,105.513504,1.8623629024674897,0.21124400557398054,0.5186176062235519,0.024234325122202072,0.43211125276199336,122.09066918981289,1.3261871892798915
03112000,38245766.84894275,0.0014063258369100887,10268.756845055254,10759.552364552614,3250.0240470779504,0.004750379018277786,0.004562332910555652,0.2744805388674738,216.28061,3.0869370009699972,0.3303657117921061,0.6485635577784873,0.020101264606824785,0.3041610086433796,355.53638202265836,1.4872263025749841
03107500,1457429.48413961,0.0041584157701570115,2629.353234424306,3579.2368595190505,1542.383694387914,0.04817251262461715,0.029789720425695367,0.14196729555955054,147.39784,1.6950783237399076,0.11376447651061719,0.38059089621194614,0.04118136021515847,0.6129415123533288,120.2380973033683,1.778619045891616
03197790,83028901.87124243,0.0009533894771883262,19346.896171589466,20254.768215346125,9218.703062822671,0.002899674471304378,0.0021174846766921877,0.33623207906728564,205.48831,3.09919542556785,0.2023833305267658,0.5076243292257427,0.01014518209158715,0.1959103941244031,524.4446388002596,1.361170307412328
03332345,13022540.329422299,0.0024311737954598373,7538.110130622691,7944.783915709025,3314.473305512336,0.00161953344061032,0.0017941142703779703,0.014408771214150184,16.607254,3.3462871089745225,0.20631534562714954,0.5125318104646672,0.0020903342626453565,0.04037512080819717,205.6619732138191,1.388133141899541
03434500,18217061.918139335,0.002195222622950169,12240.500140589247,12603.28370947787,8404.3701284073,0.002273268467265795,0.0007621536820761692,0.1301808996141706,98.52927,2.2158104084584163,0.11468613292880683,0.3821294540829198,0.007817745646979787,0.2162936745304955,227.76733201120527,5.147307285556417
03280000,120866447.10527338,0.0009386492772763053,34353.8096090279,35988.04226841396,10052.34811642942,0.0008686658137799809,0.0005818081097852876,0.38845609323082236,225.02501,4.8136834334167204,0.09332313343814558,0.34470669261278253,0.006252771614441881,0.2112195622126914,532.6803227834561,2.15114917433088
03271500,56926353.94661082,0.0014913904714430322,15797.359033268822,16999.502926137095,7122.935119069395,0.0028569469942526025,0.003065005099943128,0.030585932938930194,81.7034,2.806551217450162,0.19698852285364193,0.5008129163232746,0.004806222865056979,0.12185167173474604,335.257606625455,1.3625966604652924
03351000,2694301.1907663182,0.005633995025143195,4401.637566264172,4701.746490077456,2093.6499956936104,0.003343787267094168,0.003234981733056052,0.02408269984127421,17.597748,2.9336312877425925,0.12187867523663423,0.3939298782413146,0.0037428108554709576,0.09914562357433006,88.74697222283967,1.6599734352734086
03229796,112408984.3100945,0.0009992512814572972,22932.13104760421,24815.935005074505,10939.276306384094,0.0007925721872496516,0.0005884257231157237,0.0234518610613331,74.608505,3.1621813920887516,0.1825323048286082,0.48208645355313295,0.003006475687245597,0.07455264447770016,500.37463977109485,1.4838401513768016
03045000,5815217.149973263,0.003106504075113012,5568.057694737385,5976.364852179584,2430.304062118073,0.050542806465019074,0.035201266993360736,0.15280033510445212,317.72696,2.071333553986206,0.16281399423995355,0.45530343278147145,0.05316391604047407,0.9870200936166497,160.95262967965377,1.4576513204140067
